# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      79.834      100.300     1035.703     1588.375
      79.957      100.000     1037.777     1588.375
      80.059       99.400     1037.910     1588.375
      80.182      100.000     1037.934     1588.375
      80.304      100.000     1037.934     1588.375
      80.407       99.700     1037.934     1588.375
      80.509      100.300     1037.934     1588.375
      80.631      100.300      979.574     1565.160
      80.754      100.000     1051.047     1612.621
      80.856       99.400      956.305     1494.473
      80.959      100.800      968.406     1565.160
      81.081       75.000     1015.777     1612.621
      81.186       99.400     1073.305     1662.383
      81.298      100.300      997.832     1637.125
      81.399      149.600     1077.473     3644.113
      81.499      401.400     1127.273     3644.113
      81.599      398.900     1178.219     3644.113
      81.699      401.400     1226.785     3644.113
      81.800      398.900     1268.941     3644.113
      81.908      369.300     1314.336     3644.113
      82.015      401.400     1373.133     3644.113
      82.122      329.700     1429.746     3644.113
      82.237      397.700     1488.875     3644.113
      82.352      400.000     1538.836     3644.113
      82.474      272.400     1570.730     3644.113
      82.596      325.000     1602.887     3644.113
      82.717      362.500     1632.230     3644.113
      82.839      325.000     1666.289     3644.113
      82.961      400.000     1712.848     3644.113
      83.082      387.000     1761.797     3644.113
      83.204      412.500     1813.926     3644.113
      83.325      337.500     1865.371     3644.113
      83.447      300.000     1900.426     3644.113
      83.569      326.700     1918.863     3644.113
      83.691      375.000     1918.863     3644.113
      83.812      362.500     1966.992     3644.113
      83.933      400.000     2012.574     3644.113
      84.055      400.000     2059.051     3644.113
      84.176      401.400     2109.125     3644.113
      84.298      300.000     2160.293     3644.113
      84.421      337.500     2160.977     3644.113
      84.543      287.500     2160.977     3644.113
      84.664      400.000     2173.602     3644.113
      84.775      397.700     2216.160     3644.113
      84.897      400.000     2258.652     3644.113
      85.019      387.000     2308.074     3644.113
      85.140      400.000     2360.312     3644.113
      85.261      400.000     2407.969     3644.113
      85.374      387.000     2429.141     3644.113
      85.495      350.000     2450.219     3644.113
      85.606      383.500     2480.879     3644.113
      85.728      325.000     2530.672     3644.113
      85.849      401.400     2574.305     3644.113
      85.971      400.000     2622.336     3644.113
      86.092      300.000     2661.383     3644.113
      86.214      387.500     2687.855     3644.113
      86.337      300.000     2700.281     3644.113
      86.448      401.400     2743.273     3644.113
      86.570      287.500     2818.816     3644.113
      86.692      340.900     2818.852     3644.113
      86.813      362.500     2847.758     3644.113
      86.916      186.400     3009.684     3644.113
      87.038      412.500     3009.684     3644.113
      87.160      355.100     3009.684     3644.113
      87.282      362.500     3030.160     3644.113
      87.404      400.000     3035.883     3644.113
      87.526      362.500     3035.883     3644.113
      87.648      362.500     3035.883     3644.113
